,id,extra_info
6395,NYA201906240,Mound Visit
6396,NYA201906240,Mound Visit
6397,NYA201906240,Mound Visit
6398,NYA201906240,Mound Visit
6399,NYA201906240,Mound Visit
6400,NYA201906240,Mound Visit
6401,NYA201906240,Mound Visit
6402,NYA201906240,Mound Visit
6403,NYA201906250,$Stanton left with injured knee
6404,NYA201906250,Mound Visit
6405,NYA201906250,Mound Visit
6406,NYA201906250,Mound Visit
6407,NYA201906250,Mound Visit
6408,NYA201906250,Mound Visit
6409,NYA201906250,Mound Visit
6410,NYA201906260,Mound Visit
6411,NYA201906260,$Blue Jays challenged call at 2nd; call was upheld - double
6412,NYA201906260,Mound Visit
6413,NYA201906260,Mound Visit
6414,NYA201906260,Mound Visit
6415,NYA201906260,Mound Visit
6416,NYA201906260,Mound Visit
6417,NYA201906260,Mound Visit
6418,NYA201906260,Injury Delay
6419,NYA201906260,Mound Visit
6420,NYA201907120,On-field Delay
6421,NYA201907120,Mound Visit
6422,NYA201907120,$Blue Jays challenged call that Judge was safe at 1st; call
6423,NYA201907120,was overturned - strike out and thrown out at 1st
6424,NYA201907120,Injury Delay
6425,NYA201907130,Injury Delay
6426,NYA201907130,$Richard left with an injured back
6427,NYA201907130,Mound Visit
6428,NYA201907130,Mound Visit
6429,NYA201907130,Mound Visit
6430,NYA201907130,Mound Visit
6431,NYA201907130,Mound Visit
6432,NYA201907130,Mound Visit
6433,NYA201907130,$Blue Jays challenged call that Hernandez was out at 2nd; call
6434,NYA201907130,was overturned - safe on wild pitch
6435,NYA201907130,Mound Visit
6436,NYA201907130,Mound Visit
6437,NYA201907130,Mound Visit
6438,NYA201907140,On-field Delay
6439,NYA201907140,Mound Visit
6440,NYA201907140,$Yankees challenged call that Urshela was out at home; call
6441,NYA201907140,was overturned - score on wild pitch
6442,NYA201907140,Mound Visit
6443,NYA201907140,Mound Visit
6444,NYA201907140,Mound Visit
6445,NYA201907140,Mound Visit
6446,NYA201907140,Mound Visit
6447,NYA201907140,Mound Visit
6448,NYA201907140,Mound Visit
6449,NYA201907150,$Rays challenged call that Pham was out at 2nd; call was
6450,NYA201907150,overturned - stolen base
6451,NYA201907150,Mound Visit
6452,NYA201907150,Mound Visit
6453,NYA201907150,Mound Visit
6454,NYA201907150,Mound Visit
6455,NYA201907150,Mound Visit
6456,NYA201907150,Mound Visit
6457,NYA201907150,Mound Visit
6458,NYA201907150,Mound Visit
6459,NYA201907160,On-field Delay
6460,NYA201907160,Mound Visit
6461,NYA201907160,Mound Visit
6462,NYA201907160,Mound Visit
6463,NYA201907160,Mound Visit
6464,NYA201907160,Mound Visit
6465,NYA201907160,Mound Visit
6466,NYA201907160,Mound Visit
6467,NYA201907160,Mound Visit
6468,NYA201907181,On-field Delay
6469,NYA201907181,"ej,boona001,M,millb903,Arguing balls and strikes"
6470,NYA201907181,$Yankee manager Boone ejected by HP umpire Miller for arguing
6471,NYA201907181,valls and strikes
6472,NYA201907181,Mound Visit
6473,NYA201907181,Mound Visit
6474,NYA201907181,Mound Visit
6475,NYA201907181,Mound Visit
6476,NYA201907182,Mound Visit
6477,NYA201907182,Mound Visit
6478,NYA201907182,Mound Visit
6479,NYA201907182,Mound Visit
6480,NYA201907182,Mound Visit
6481,NYA201907190,Mound Visit
6482,NYA201907190,Mound Visit
6483,NYA201907190,Mound Visit
6484,NYA201907190,Injury Delay
6485,NYA201907190,Mound Visit
6486,NYA201907190,$Rockies challenged call that Tauchman was safe at 2nd; call
6487,NYA201907190,was upheld - double
6488,NYA201907190,Injury Delay
6489,NYA201907190,"ej,blacb001,M,eddid901,Check swing"
6490,NYA201907190,$Colorado manager Black ejected by HP umpire Eddings for
6491,NYA201907190,arguing check swing strike 3
6492,NYA201907200,Injury Delay
6493,NYA201907200,Mound Visit
6494,NYA201907200,Mound Visit
6495,NYA201907200,Injury Delay
6496,NYA201907200,Injury Delay
6497,NYA201907200,"$Voit hit on jaw, left next inning"
6498,NYA201907200,Mound Visit
6499,NYA201907200,Mound Visit
6500,NYA201907200,Mound Visit
6501,NYA201907200,Mound Visit
6502,NYA201907200,$Rockies challenged call that Desmond was out at 2nd; call
6503,NYA201907200,was upheld - force out
6504,NYA201907200,Mound Visit
6505,NYA201907210,Mound Visit
6506,NYA201907210,Mound Visit
6507,NYA201907210,Mound Visit
6508,NYA201907210,Mound Visit
6509,NYA201907210,Mound Visit
6510,NYA201907210,Mound Visit
6511,NYA201907210,Mound Visit
6512,NYA201907210,Mound Visit
6513,NYA201907300,Injury Delay
6514,NYA201907300,On-field Delay
6515,NYA201907300,$Batter interference
6516,NYA201907300,Mound Visit
6517,NYA201907300,Mound Visit
6518,NYA201907300,Mound Visit
6519,NYA201907300,Mound Visit
6520,NYA201907300,Mound Visit
6521,NYA201907300,On-field Delay
6522,NYA201907310,Mound Visit
6523,NYA201907310,Injury Delay
6524,NYA201907310,Mound Visit
6525,NYA201907310,Mound Visit
6526,NYA201907310,Mound Visit
6527,NYA201907310,Injury Delay
6528,NYA201907310,Mound Visit
6529,NYA201907310,Mound Visit
6530,NYA201907310,Mound Visit
6531,NYA201907310,Injury Delay
6532,NYA201907310,Mound Visit
6533,NYA201907310,Mound Visit
6534,NYA201907310,Mound Visit
6535,NYA201908020,Injury Delay
6536,NYA201908020,On-field Delay
6537,NYA201908020,Mound Visit
6538,NYA201908020,Mound Visit
6539,NYA201908020,Mound Visit
6540,NYA201908020,Mound Visit
6541,NYA201908031,Mound Visit
6542,NYA201908031,"ej,coraa001,M,estam901,Arguing balls and strikes"
6543,NYA201908031,$Boston manager Cora ejected by HP umpire Estabrook for
6544,NYA201908031,arguing balls and strikes
6545,NYA201908031,Mound Visit
6546,NYA201908031,"ej,salec001,P,estam901,Arguing balls and strikes"
6547,NYA201908031,$Sale ejected by HP umpire Estabrook as he left field for
6548,NYA201908031,arguing balls and strikes
6549,NYA201908031,Mound Visit
6550,NYA201908031,Injury Delay
6551,NYA201908031,Mound Visit
6552,NYA201908032,Mound Visit
6553,NYA201908032,Mound Visit
6554,NYA201908032,Mound Visit
6555,NYA201908032,Mound Visit
6556,NYA201908032,Mound Visit
6557,NYA201908032,Mound Visit
6558,NYA201908032,Mound Visit
6559,NYA201908032,Mound Visit
6560,NYA201908032,Mound Visit
6561,NYA201908032,Mound Visit
6562,NYA201908032,Mound Visit
6563,NYA201908040,Mound Visit
6564,NYA201908040,Mound Visit
6565,NYA201908040,Mound Visit
6566,NYA201908040,Mound Visit
6567,NYA201908040,Mound Visit
6568,NYA201908040,Mound Visit
6569,NYA201908040,Mound Visit
6570,NYA201908040,Injury Delay
6571,NYA201908040,Injury Delay
6572,NYA201908121,Mound Visit
6573,NYA201908121,Mound Visit
6574,NYA201908121,Mound Visit
6575,NYA201908122,Mound Visit
6576,NYA201908122,Mound Visit
6577,NYA201908122,Mound Visit
6578,NYA201908122,On-field Delay
6579,NYA201908122,Mound Visit
6580,NYA201908122,Mound Visit
6581,NYA201908122,Mound Visit
6582,NYA201908122,Mound Visit
6583,NYA201908122,Mound Visit
6584,NYA201908130,Mound Visit
6585,NYA201908130,Mound Visit
6586,NYA201908130,Mound Visit
6587,NYA201908130,Mound Visit
6588,NYA201908140,Mound Visit
6589,NYA201908140,Mound Visit
6590,NYA201908140,Mound Visit
6591,NYA201908140,Mound Visit
6592,NYA201908140,Mound Visit
6593,NYA201908140,Mound Visit
6594,NYA201908150,Mound Visit
6595,NYA201908150,Mound Visit
6596,NYA201908150,Mound Visit
6597,NYA201908150,Mound Visit
6598,NYA201908150,Mound Visit
6599,NYA201908150,Mound Visit
6600,NYA201908160,Mound Visit
