,id,type,data
7760,HOU201908040,howscored,park
7761,HOU201908040,pitches,pitches
7762,HOU201908040,oscorer,porzg701
7763,HOU201908040,temp,73
7764,HOU201908040,winddir,unknown
7765,HOU201908040,windspeed,0
7766,HOU201908040,fieldcond,unknown
7767,HOU201908040,precip,unknown
7768,HOU201908040,sky,dome
7769,HOU201908040,timeofgame,176
7770,HOU201908040,attendance,39667
7771,HOU201908040,wp,verlj001
7772,HOU201908040,lp,milot001
7773,HOU201908040,save,osunr001
7774,HOU201908060,visteam,COL
7775,HOU201908060,hometeam,HOU
7776,HOU201908060,site,HOU03
7777,HOU201908060,date,2019/08/06
7778,HOU201908060,number,0
7779,HOU201908060,starttime,7:10PM
7780,HOU201908060,daynight,night
7781,HOU201908060,usedh,true
7782,HOU201908060,umphome,hudsm901
7783,HOU201908060,ump1b,johna901
7784,HOU201908060,ump2b,cedeg901
7785,HOU201908060,ump3b,wolcq901
7786,HOU201908060,howscored,park
7787,HOU201908060,pitches,pitches
7788,HOU201908060,oscorer,porzg701
7789,HOU201908060,temp,73
7790,HOU201908060,winddir,unknown
7791,HOU201908060,windspeed,0
7792,HOU201908060,fieldcond,unknown
7793,HOU201908060,precip,unknown
7794,HOU201908060,sky,dome
7795,HOU201908060,timeofgame,189
7796,HOU201908060,attendance,43243
7797,HOU201908060,wp,greiz001
7798,HOU201908060,lp,gonzc002
7799,HOU201908060,save,
7800,HOU201908070,visteam,COL
7801,HOU201908070,hometeam,HOU
7802,HOU201908070,site,HOU03
7803,HOU201908070,date,2019/08/07
7804,HOU201908070,number,0
7805,HOU201908070,starttime,1:11PM
7806,HOU201908070,daynight,day
7807,HOU201908070,usedh,true
7808,HOU201908070,umphome,johna901
7809,HOU201908070,ump1b,cedeg901
7810,HOU201908070,ump2b,wolcq901
7811,HOU201908070,ump3b,hudsm901
7812,HOU201908070,howscored,park
7813,HOU201908070,pitches,pitches
7814,HOU201908070,oscorer,porzg701
7815,HOU201908070,temp,73
7816,HOU201908070,winddir,unknown
7817,HOU201908070,windspeed,0
7818,HOU201908070,fieldcond,unknown
7819,HOU201908070,precip,unknown
7820,HOU201908070,sky,dome
7821,HOU201908070,timeofgame,185
7822,HOU201908070,attendance,35566
7823,HOU201908070,wp,coleg001
7824,HOU201908070,lp,lambp001
7825,HOU201908070,save,
7826,HOU201908190,visteam,DET
7827,HOU201908190,hometeam,HOU
7828,HOU201908190,site,HOU03
7829,HOU201908190,date,2019/08/19
7830,HOU201908190,number,0
7831,HOU201908190,starttime,7:10PM
7832,HOU201908190,daynight,night
7833,HOU201908190,usedh,true
7834,HOU201908190,umphome,marqa901
7835,HOU201908190,ump1b,rackd901
7836,HOU201908190,ump2b,wolcq901
7837,HOU201908190,ump3b,rehaj901
7838,HOU201908190,howscored,park
7839,HOU201908190,pitches,pitches
7840,HOU201908190,oscorer,blour701
7841,HOU201908190,temp,73
7842,HOU201908190,winddir,unknown
7843,HOU201908190,windspeed,0
7844,HOU201908190,fieldcond,unknown
7845,HOU201908190,precip,unknown
7846,HOU201908190,sky,dome
7847,HOU201908190,timeofgame,193
7848,HOU201908190,attendance,40499
7849,HOU201908190,wp,milew001
7850,HOU201908190,lp,jacke001
7851,HOU201908190,save,osunr001
7852,HOU201908200,visteam,DET
7853,HOU201908200,hometeam,HOU
7854,HOU201908200,site,HOU03
7855,HOU201908200,date,2019/08/20
7856,HOU201908200,number,0
7857,HOU201908200,starttime,7:10PM
7858,HOU201908200,daynight,night
7859,HOU201908200,usedh,true
7860,HOU201908200,umphome,rackd901
7861,HOU201908200,ump1b,wolcq901
7862,HOU201908200,ump2b,rehaj901
7863,HOU201908200,ump3b,marqa901
7864,HOU201908200,howscored,park
7865,HOU201908200,pitches,pitches
7866,HOU201908200,oscorer,wilkt701
7867,HOU201908200,temp,73
7868,HOU201908200,winddir,unknown
7869,HOU201908200,windspeed,0
7870,HOU201908200,fieldcond,unknown
7871,HOU201908200,precip,unknown
7872,HOU201908200,sky,dome
7873,HOU201908200,timeofgame,183
7874,HOU201908200,attendance,30143
7875,HOU201908200,wp,peacb001
7876,HOU201908200,lp,turns003
7877,HOU201908200,save,osunr001
7878,HOU201908210,visteam,DET
7879,HOU201908210,hometeam,HOU
7880,HOU201908210,site,HOU03
7881,HOU201908210,date,2019/08/21
7882,HOU201908210,number,0
7883,HOU201908210,starttime,7:10PM
7884,HOU201908210,daynight,night
7885,HOU201908210,usedh,true
7886,HOU201908210,umphome,wolcq901
7887,HOU201908210,ump1b,rehaj901
7888,HOU201908210,ump2b,marqa901
7889,HOU201908210,ump3b,rackd901
7890,HOU201908210,howscored,park
7891,HOU201908210,pitches,pitches
7892,HOU201908210,oscorer,wilkt701
7893,HOU201908210,temp,73
7894,HOU201908210,winddir,unknown
7895,HOU201908210,windspeed,0
7896,HOU201908210,fieldcond,unknown
7897,HOU201908210,precip,unknown
7898,HOU201908210,sky,dome
7899,HOU201908210,timeofgame,132
7900,HOU201908210,attendance,29567
7901,HOU201908210,wp,farmb001
7902,HOU201908210,lp,verlj001
7903,HOU201908210,save,jimej003
7904,HOU201908220,visteam,DET
7905,HOU201908220,hometeam,HOU
7906,HOU201908220,site,HOU03
7907,HOU201908220,date,2019/08/22
7908,HOU201908220,number,0
7909,HOU201908220,starttime,7:10PM
7910,HOU201908220,daynight,night
7911,HOU201908220,usedh,true
7912,HOU201908220,umphome,rehaj901
7913,HOU201908220,ump1b,marqa901
7914,HOU201908220,ump2b,rackd901
7915,HOU201908220,ump3b,wolcq901
7916,HOU201908220,howscored,park
7917,HOU201908220,pitches,pitches
7918,HOU201908220,oscorer,blour701
7919,HOU201908220,temp,73
7920,HOU201908220,winddir,unknown
7921,HOU201908220,windspeed,0
7922,HOU201908220,fieldcond,unknown
7923,HOU201908220,precip,unknown
7924,HOU201908220,sky,dome
7925,HOU201908220,timeofgame,170
7926,HOU201908220,attendance,27220
7927,HOU201908220,wp,coleg001
7928,HOU201908220,lp,zimmj003
7929,HOU201908220,save,osunr001
7930,HOU201908230,visteam,ANA
7931,HOU201908230,hometeam,HOU
7932,HOU201908230,site,HOU03
7933,HOU201908230,date,2019/08/23
7934,HOU201908230,number,0
7935,HOU201908230,starttime,7:10PM
7936,HOU201908230,daynight,night
7937,HOU201908230,usedh,true
7938,HOU201908230,umphome,sches901
7939,HOU201908230,ump1b,porta901
7940,HOU201908230,ump2b,wegnm901
7941,HOU201908230,ump3b,barbs901
7942,HOU201908230,howscored,park
7943,HOU201908230,pitches,pitches
7944,HOU201908230,oscorer,wilkt701
7945,HOU201908230,temp,73
7946,HOU201908230,winddir,unknown
7947,HOU201908230,windspeed,0
7948,HOU201908230,fieldcond,unknown
7949,HOU201908230,precip,unknown
7950,HOU201908230,sky,dome
7951,HOU201908230,timeofgame,187
7952,HOU201908230,attendance,35201
7953,HOU201908230,wp,greiz001
7954,HOU201908230,lp,suarj001
7955,HOU201908230,save,osunr001
7956,HOU201908240,visteam,ANA
7957,HOU201908240,hometeam,HOU
7958,HOU201908240,site,HOU03
7959,HOU201908240,date,2019/08/24
7960,HOU201908240,number,0
7961,HOU201908240,starttime,6:10PM
7962,HOU201908240,daynight,night
7963,HOU201908240,usedh,true
7964,HOU201908240,umphome,porta901
7965,HOU201908240,ump1b,wegnm901
7966,HOU201908240,ump2b,barbs901
7967,HOU201908240,ump3b,sches901
7968,HOU201908240,howscored,park
7969,HOU201908240,pitches,pitches
7970,HOU201908240,oscorer,blour701
7971,HOU201908240,temp,73
7972,HOU201908240,winddir,unknown
7973,HOU201908240,windspeed,0
7974,HOU201908240,fieldcond,unknown
7975,HOU201908240,precip,unknown
7976,HOU201908240,sky,dome
7977,HOU201908240,timeofgame,183
7978,HOU201908240,attendance,37862
7979,HOU201908240,wp,milew001
7980,HOU201908240,lp,peted001
7981,HOU201908240,save,harrw002
7982,HOU201908250,visteam,ANA
7983,HOU201908250,hometeam,HOU
7984,HOU201908250,site,HOU03
7985,HOU201908250,date,2019/08/25
7986,HOU201908250,number,0
7987,HOU201908250,starttime,1:11PM
7988,HOU201908250,daynight,day
7989,HOU201908250,usedh,true
7990,HOU201908250,umphome,wegnm901
7991,HOU201908250,ump1b,barbs901
7992,HOU201908250,ump2b,sches901
7993,HOU201908250,ump3b,porta901
7994,HOU201908250,howscored,park
7995,HOU201908250,pitches,pitches
7996,HOU201908250,oscorer,wilkt701
7997,HOU201908250,temp,73
7998,HOU201908250,winddir,unknown
7999,HOU201908250,windspeed,0
8000,HOU201908250,fieldcond,unknown
8001,HOU201908250,precip,unknown
8002,HOU201908250,sky,dome
8003,HOU201908250,timeofgame,179
8004,HOU201908250,attendance,38989
8005,HOU201908250,wp,valdf001
8006,HOU201908250,lp,barrj003
8007,HOU201908250,save,
8008,HOU201908270,visteam,TBA
8009,HOU201908270,hometeam,HOU
8010,HOU201908270,site,HOU03
8011,HOU201908270,date,2019/08/27
8012,HOU201908270,number,0
8013,HOU201908270,starttime,7:11PM
8014,HOU201908270,daynight,night
8015,HOU201908270,usedh,true
8016,HOU201908270,umphome,hobep901
8017,HOU201908270,ump1b,gibsg901
8018,HOU201908270,ump2b,bakej902
8019,HOU201908270,ump3b,knigb901
8020,HOU201908270,howscored,park
8021,HOU201908270,pitches,pitches
8022,HOU201908270,oscorer,wilkt701
8023,HOU201908270,temp,73
8024,HOU201908270,winddir,unknown
8025,HOU201908270,windspeed,0
8026,HOU201908270,fieldcond,unknown
8027,HOU201908270,precip,unknown
8028,HOU201908270,sky,dome
8029,HOU201908270,timeofgame,190
8030,HOU201908270,attendance,28454
8031,HOU201908270,wp,verlj001
8032,HOU201908270,lp,mortc002
8033,HOU201908270,save,
8034,HOU201908280,visteam,TBA
8035,HOU201908280,hometeam,HOU
8036,HOU201908280,site,HOU03
8037,HOU201908280,date,2019/08/28
8038,HOU201908280,number,0
8039,HOU201908280,starttime,7:10PM
8040,HOU201908280,daynight,night
8041,HOU201908280,usedh,true
8042,HOU201908280,umphome,gibsg901
8043,HOU201908280,ump1b,bakej902
8044,HOU201908280,ump2b,knigb901
8045,HOU201908280,ump3b,hobep901
8046,HOU201908280,howscored,park
8047,HOU201908280,pitches,pitches
8048,HOU201908280,oscorer,porzg701
8049,HOU201908280,temp,73
8050,HOU201908280,winddir,unknown
8051,HOU201908280,windspeed,0
8052,HOU201908280,fieldcond,unknown
8053,HOU201908280,precip,unknown
8054,HOU201908280,sky,dome
8055,HOU201908280,timeofgame,189
8056,HOU201908280,attendance,25539
8057,HOU201908280,wp,harrw002
8058,HOU201908280,lp,castd002
8059,HOU201908280,save,
8060,HOU201908290,visteam,TBA
8061,HOU201908290,hometeam,HOU
8062,HOU201908290,site,HOU03
8063,HOU201908290,date,2019/08/29
8064,HOU201908290,number,0
8065,HOU201908290,starttime,1:10PM
8066,HOU201908290,daynight,day
8067,HOU201908290,usedh,true
8068,HOU201908290,umphome,bakej902
8069,HOU201908290,ump1b,knigb901
8070,HOU201908290,ump2b,hobep901
8071,HOU201908290,ump3b,gibsg901
8072,HOU201908290,howscored,park
8073,HOU201908290,pitches,pitches
8074,HOU201908290,oscorer,blour701
8075,HOU201908290,temp,73
8076,HOU201908290,winddir,unknown
8077,HOU201908290,windspeed,0
8078,HOU201908290,fieldcond,unknown
8079,HOU201908290,precip,unknown
8080,HOU201908290,sky,dome
8081,HOU201908290,timeofgame,246
8082,HOU201908290,attendance,33051
8083,HOU201908290,wp,delej003
8084,HOU201908290,lp,devec001
8085,HOU201908290,save,pagae001
8086,HOU201909050,visteam,SEA
8087,HOU201909050,hometeam,HOU
8088,HOU201909050,site,HOU03
8089,HOU201909050,date,2019/09/05
8090,HOU201909050,number,0
8091,HOU201909050,starttime,7:10PM
8092,HOU201909050,daynight,night
8093,HOU201909050,usedh,true
8094,HOU201909050,umphome,westj901
8095,HOU201909050,ump1b,iassd901
8096,HOU201909050,ump2b,mahrn901
8097,HOU201909050,ump3b,wendh902
8098,HOU201909050,howscored,park
8099,HOU201909050,pitches,pitches
8100,HOU201909050,oscorer,porzg701
8101,HOU201909050,temp,73
8102,HOU201909050,winddir,unknown
8103,HOU201909050,windspeed,0
8104,HOU201909050,fieldcond,unknown
8105,HOU201909050,precip,unknown
8106,HOU201909050,sky,dome
8107,HOU201909050,timeofgame,280
8108,HOU201909050,attendance,27822
8109,HOU201909050,wp,jamej002
8110,HOU201909050,lp,wislm001
8111,HOU201909050,save,
8112,HOU201909060,visteam,SEA
8113,HOU201909060,hometeam,HOU
8114,HOU201909060,site,HOU03
8115,HOU201909060,date,2019/09/06
8116,HOU201909060,number,0
8117,HOU201909060,starttime,7:11PM
8118,HOU201909060,daynight,night
8119,HOU201909060,usedh,true
8120,HOU201909060,umphome,iassd901
8121,HOU201909060,ump1b,mahrn901
8122,HOU201909060,ump2b,wendh902
8123,HOU201909060,ump3b,westj901
8124,HOU201909060,howscored,park
8125,HOU201909060,pitches,pitches
8126,HOU201909060,oscorer,blour701
8127,HOU201909060,temp,73
8128,HOU201909060,winddir,unknown
8129,HOU201909060,windspeed,0
8130,HOU201909060,fieldcond,unknown
8131,HOU201909060,precip,unknown
8132,HOU201909060,sky,dome
8133,HOU201909060,timeofgame,211
8134,HOU201909060,attendance,33149
8135,HOU201909060,wp,smitj002
8136,HOU201909060,lp,milot001
8137,HOU201909060,save,osunr001
8138,HOU201909070,visteam,SEA
8139,HOU201909070,hometeam,HOU
8140,HOU201909070,site,HOU03
8141,HOU201909070,date,2019/09/07
8142,HOU201909070,number,0
8143,HOU201909070,starttime,6:11PM
8144,HOU201909070,daynight,night
8145,HOU201909070,usedh,true
8146,HOU201909070,umphome,mahrn901
8147,HOU201909070,ump1b,wendh902
8148,HOU201909070,ump2b,westj901
8149,HOU201909070,ump3b,iassd901
8150,HOU201909070,howscored,park
8151,HOU201909070,pitches,pitches
8152,HOU201909070,oscorer,blour701
8153,HOU201909070,temp,73
8154,HOU201909070,winddir,unknown
8155,HOU201909070,windspeed,0
8156,HOU201909070,fieldcond,unknown
8157,HOU201909070,precip,unknown
8158,HOU201909070,sky,dome
8159,HOU201909070,timeofgame,176
8160,HOU201909070,attendance,41958
8161,HOU201909070,wp,verlj001
8162,HOU201909070,lp,adama002
8163,HOU201909070,save,harrw002
8164,HOU201909080,visteam,SEA
8165,HOU201909080,hometeam,HOU
8166,HOU201909080,site,HOU03
8167,HOU201909080,date,2019/09/08
8168,HOU201909080,number,0
8169,HOU201909080,starttime,1:10PM
8170,HOU201909080,daynight,day
8171,HOU201909080,usedh,true
8172,HOU201909080,umphome,wendh902
8173,HOU201909080,ump1b,westj901
8174,HOU201909080,ump2b,iassd901
8175,HOU201909080,ump3b,mahrn901
8176,HOU201909080,howscored,park
8177,HOU201909080,pitches,pitches
8178,HOU201909080,oscorer,porzg701
8179,HOU201909080,temp,73
8180,HOU201909080,winddir,unknown
8181,HOU201909080,windspeed,0
8182,HOU201909080,fieldcond,unknown
8183,HOU201909080,precip,unknown
8184,HOU201909080,sky,dome
8185,HOU201909080,timeofgame,170
8186,HOU201909080,attendance,35569
8187,HOU201909080,wp,coleg001
8188,HOU201909080,lp,hernf002
8189,HOU201909080,save,
8190,HOU201909090,visteam,OAK
8191,HOU201909090,hometeam,HOU
8192,HOU201909090,site,HOU03
8193,HOU201909090,date,2019/09/09
8194,HOU201909090,number,0
8195,HOU201909090,starttime,7:10PM
8196,HOU201909090,daynight,night
8197,HOU201909090,usedh,true
8198,HOU201909090,umphome,johna901
8199,HOU201909090,ump1b,conrc901
8200,HOU201909090,ump2b,hudsm901
8201,HOU201909090,ump3b,blasc901
8202,HOU201909090,howscored,park
8203,HOU201909090,pitches,pitches
8204,HOU201909090,oscorer,porzg701
8205,HOU201909090,temp,73
8206,HOU201909090,winddir,unknown
8207,HOU201909090,windspeed,0
8208,HOU201909090,fieldcond,unknown
8209,HOU201909090,precip,unknown
8210,HOU201909090,sky,dome
8211,HOU201909090,timeofgame,162
8212,HOU201909090,attendance,38289
8213,HOU201909090,wp,greiz001
8214,HOU201909090,lp,fierm001
8215,HOU201909090,save,
8216,HOU201909100,visteam,OAK
8217,HOU201909100,hometeam,HOU
8218,HOU201909100,site,HOU03
8219,HOU201909100,date,2019/09/10
8220,HOU201909100,number,0
8221,HOU201909100,starttime,7:10PM
8222,HOU201909100,daynight,night
8223,HOU201909100,usedh,true
8224,HOU201909100,umphome,conrc901
8225,HOU201909100,ump1b,hudsm901
8226,HOU201909100,ump2b,blasc901
8227,HOU201909100,ump3b,johna901
8228,HOU201909100,howscored,park
8229,HOU201909100,pitches,pitches
8230,HOU201909100,oscorer,wilkt701
8231,HOU201909100,temp,73
8232,HOU201909100,winddir,unknown
8233,HOU201909100,windspeed,0
8234,HOU201909100,fieldcond,unknown
8235,HOU201909100,precip,unknown
8236,HOU201909100,sky,dome
8237,HOU201909100,timeofgame,200
8238,HOU201909100,attendance,32100
8239,HOU201909100,wp,roart001
8240,HOU201909100,lp,milew001
8241,HOU201909100,save,mengd001
8242,HOU201909110,visteam,OAK
8243,HOU201909110,hometeam,HOU
8244,HOU201909110,site,HOU03
8245,HOU201909110,date,2019/09/11
8246,HOU201909110,number,0
8247,HOU201909110,starttime,7:09PM
8248,HOU201909110,daynight,night
8249,HOU201909110,usedh,true
8250,HOU201909110,umphome,hudsm901
8251,HOU201909110,ump1b,blasc901
8252,HOU201909110,ump2b,johna901
8253,HOU201909110,ump3b,conrc901
8254,HOU201909110,howscored,park
8255,HOU201909110,pitches,pitches
8256,HOU201909110,oscorer,wilkt701
8257,HOU201909110,temp,73
8258,HOU201909110,winddir,unknown
8259,HOU201909110,windspeed,0
8260,HOU201909110,fieldcond,unknown
8261,HOU201909110,precip,unknown
8262,HOU201909110,sky,dome
8263,HOU201909110,timeofgame,177
8264,HOU201909110,attendance,32938
8265,HOU201909110,wp,andeb004
8266,HOU201909110,lp,jamej002
8267,HOU201909110,save,hendl001
8268,HOU201909120,visteam,OAK
8269,HOU201909120,hometeam,HOU
8270,HOU201909120,site,HOU03
8271,HOU201909120,date,2019/09/12
8272,HOU201909120,number,0
8273,HOU201909120,starttime,7:10PM
8274,HOU201909120,daynight,night
8275,HOU201909120,usedh,true
8276,HOU201909120,umphome,blasc901
8277,HOU201909120,ump1b,johna901
8278,HOU201909120,ump2b,conrc901
8279,HOU201909120,ump3b,hudsm901
8280,HOU201909120,howscored,park
8281,HOU201909120,pitches,pitches
8282,HOU201909120,oscorer,blour701
8283,HOU201909120,temp,73
8284,HOU201909120,winddir,unknown
8285,HOU201909120,windspeed,0
8286,HOU201909120,fieldcond,unknown
8287,HOU201909120,precip,unknown
8288,HOU201909120,sky,dome
8289,HOU201909120,timeofgame,219
8290,HOU201909120,attendance,34024
8291,HOU201909120,wp,bailh001
8292,HOU201909120,lp,verlj001
8293,HOU201909120,save,hendl001
8294,HOU201909170,visteam,TEX
8295,HOU201909170,hometeam,HOU
8296,HOU201909170,site,HOU03
8297,HOU201909170,date,2019/09/17
8298,HOU201909170,number,0
8299,HOU201909170,starttime,7:11PM
8300,HOU201909170,daynight,night
8301,HOU201909170,usedh,true
8302,HOU201909170,umphome,herna901
8303,HOU201909170,ump1b,barkl901
8304,HOU201909170,ump2b,barrt901
8305,HOU201909170,ump3b,segac901
8306,HOU201909170,howscored,park
8307,HOU201909170,pitches,pitches
8308,HOU201909170,oscorer,wilkt701
8309,HOU201909170,temp,73
8310,HOU201909170,winddir,unknown
8311,HOU201909170,windspeed,0
8312,HOU201909170,fieldcond,unknown
8313,HOU201909170,precip,unknown
8314,HOU201909170,sky,dome
8315,HOU201909170,timeofgame,165
8316,HOU201909170,attendance,39650
8317,HOU201909170,wp,verlj001
8318,HOU201909170,lp,lynnl001
8319,HOU201909170,save,osunr001
8320,HOU201909180,visteam,TEX
8321,HOU201909180,hometeam,HOU
8322,HOU201909180,site,HOU03
8323,HOU201909180,date,2019/09/18
8324,HOU201909180,number,0
8325,HOU201909180,starttime,7:10PM
8326,HOU201909180,daynight,night
8327,HOU201909180,usedh,true
8328,HOU201909180,umphome,barkl901
8329,HOU201909180,ump1b,barrt901
8330,HOU201909180,ump2b,segac901
8331,HOU201909180,ump3b,herna901
8332,HOU201909180,howscored,park
8333,HOU201909180,pitches,pitches
8334,HOU201909180,oscorer,porzg701
8335,HOU201909180,temp,73
8336,HOU201909180,winddir,unknown
8337,HOU201909180,windspeed,0
8338,HOU201909180,fieldcond,unknown
8339,HOU201909180,precip,unknown
8340,HOU201909180,sky,dome
8341,HOU201909180,timeofgame,155
8342,HOU201909180,attendance,38417
8343,HOU201909180,wp,coleg001
8344,HOU201909180,lp,allak001
8345,HOU201909180,save,osunr001
8346,HOU201909200,visteam,ANA
8347,HOU201909200,hometeam,HOU
8348,HOU201909200,site,HOU03
8349,HOU201909200,date,2019/09/20
8350,HOU201909200,number,0
8351,HOU201909200,starttime,7:10PM
8352,HOU201909200,daynight,night
8353,HOU201909200,usedh,true
8354,HOU201909200,umphome,estam901
8355,HOU201909200,ump1b,blakr901
8356,HOU201909200,ump2b,fairc901
8357,HOU201909200,ump3b,danlk901
8358,HOU201909200,howscored,park
8359,HOU201909200,pitches,pitches
8360,HOU201909200,oscorer,blour701
8361,HOU201909200,temp,73
8362,HOU201909200,winddir,unknown
8363,HOU201909200,windspeed,0
8364,HOU201909200,fieldcond,unknown
8365,HOU201909200,precip,unknown
8366,HOU201909200,sky,dome
8367,HOU201909200,timeofgame,169
8368,HOU201909200,attendance,40106
8369,HOU201909200,wp,greiz001
8370,HOU201909200,lp,barrj003
8371,HOU201909200,save,osunr001
8372,HOU201909210,visteam,ANA
8373,HOU201909210,hometeam,HOU
8374,HOU201909210,site,HOU03
8375,HOU201909210,date,2019/09/21
8376,HOU201909210,number,0
8377,HOU201909210,starttime,6:10PM
8378,HOU201909210,daynight,night
8379,HOU201909210,usedh,true
8380,HOU201909210,umphome,blakr901
8381,HOU201909210,ump1b,fairc901
8382,HOU201909210,ump2b,danlk901
8383,HOU201909210,ump3b,estam901
8384,HOU201909210,howscored,park
8385,HOU201909210,pitches,pitches
8386,HOU201909210,oscorer,blour701
8387,HOU201909210,temp,73
